date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:41:18	130/130	---MCZ	200	added ('OK')	text/plain	date:Sat,%2017%20Dec%202022%2007:40:55%20GMT	http://sonamedia.vn/robots.txt		(from )
14:41:18	139307/139307	---M-Z	200	added ('OK')	text/html	date:Sat,%2017%20Dec%202022%2007:40:55%20GMT	http://sonamedia.vn/	C:/My%20Web%20Sites/media/sonamedia.vn/index.html	(from )
14:41:19	42/42	---MC-	405	error ('Method%20Not%20Allowed')	text/plain	date:Sat,%2017%20Dec%202022%2007:40:56%20GMT	http://sonamedia.vn/xmlrpc.php	C:/My%20Web%20Sites/media/sonamedia.vn/xmlrpc.php	(from http://sonamedia.vn/)
14:41:19	5448/5448	---MCZ	200	added ('OK')	application/javascript	etag:W/%226333c0da-1548%22	http://sonamedia.vn/wp-content/themes/flatsome/assets/js/chunk.countup.js?ver=3.16.1	C:/My%20Web%20Sites/media/sonamedia.vn/wp-content/themes/flatsome/assets/js/chunk.countup8420.js	(from http://sonamedia.vn/)
14:41:19	10850/10850	---MCZ	200	added ('OK')	application/javascript	etag:W/%226333c0da-2a62%22	http://sonamedia.vn/wp-content/themes/flatsome/assets/js/chunk.sticky-sidebar.js?ver=3.16.1	C:/My%20Web%20Sites/media/sonamedia.vn/wp-content/themes/flatsome/assets/js/chunk.sticky-sidebar8420.js	(from http://sonamedia.vn/)
14:41:20	16876/16876	---MCZ	200	added ('OK')	application/javascript	etag:W/%226333c0da-41ec%22	http://sonamedia.vn/wp-content/themes/flatsome/assets/js/chunk.tooltips.js?ver=3.16.1	C:/My%20Web%20Sites/media/sonamedia.vn/wp-content/themes/flatsome/assets/js/chunk.tooltips8420.js	(from http://sonamedia.vn/)
14:41:20	20237/20237	---MCZ	200	added ('OK')	application/javascript	etag:W/%226333c0da-4f0d%22	http://sonamedia.vn/wp-content/themes/flatsome/assets/js/chunk.vendors-popups.js?ver=3.16.1	C:/My%20Web%20Sites/media/sonamedia.vn/wp-content/themes/flatsome/assets/js/chunk.vendors-popups8420.js	(from http://sonamedia.vn/)
14:41:20	49588/49588	---MCZ	200	added ('OK')	application/javascript	etag:W/%226333c0da-c1b4%22	http://sonamedia.vn/wp-content/themes/flatsome/assets/js/chunk.vendors-slider.js?ver=3.16.1	C:/My%20Web%20Sites/media/sonamedia.vn/wp-content/themes/flatsome/assets/js/chunk.vendors-slider8420.js	(from http://sonamedia.vn/)
14:41:20	217/217	---MCZ	200	added ('OK')	text/css	etag:W/%22d9-5ecd97709a200%22	http://sonamedia.vn/wp-includes/css/classic-themes.min.css?ver=1	C:/My%20Web%20Sites/media/sonamedia.vn/wp-includes/css/classic-themes.min68b3.css	(from http://sonamedia.vn/)
14:41:20	2731/2731	---MCZ	200	added ('OK')	text/css	etag:W/%22636882fc-aab%22	http://sonamedia.vn/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=5.6.4	C:/My%20Web%20Sites/media/sonamedia.vn/wp-content/plugins/contact-form-7/includes/css/styles77e1.css	(from http://sonamedia.vn/)
14:41:21	145332/145332	---MCZ	200	added ('OK')	text/css	etag:W/%226333c0f2-237b4%22	http://sonamedia.vn/wp-content/themes/flatsome/assets/css/flatsome.css?ver=3.16.1	C:/My%20Web%20Sites/media/sonamedia.vn/wp-content/themes/flatsome/assets/css/flatsome8420.css	(from http://sonamedia.vn/)
14:41:21	12752/12752	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%226333c07a-31d0%22	http://sonamedia.vn/wp-content/themes/flatsome/assets/css/icons/fl-icons.eot?v=3.16.1	C:/My%20Web%20Sites/media/sonamedia.vn/wp-content/themes/flatsome/assets/css/icons/fl-iconse4c8.eot	(from http://sonamedia.vn/)
14:41:21	12752/12752	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%226333c07a-31d0%22	http://sonamedia.vn/wp-content/themes/flatsome/assets/css/icons/fl-icons.eot	C:/My%20Web%20Sites/media/sonamedia.vn/wp-content/themes/flatsome/assets/css/icons/fl-icons.eot	(from http://sonamedia.vn/)
14:41:21	101889/101889	---MC-	200	added ('OK')	application/rss+xml	etag:%2234350ad9aeb3a37981beda43753a0627%22	http://sonamedia.vn/feed/	C:/My%20Web%20Sites/media/sonamedia.vn/feed/index.html	(from http://sonamedia.vn/)
14:41:21	7068/7068	---M--	200	added ('OK')	font/woff2	etag:%226333c07a-1b9c%22	http://sonamedia.vn/wp-content/themes/flatsome/assets/css/icons/fl-icons.woff2?v=3.16.1	C:/My%20Web%20Sites/media/sonamedia.vn/wp-content/themes/flatsome/assets/css/icons/fl-iconse4c8.woff2	(from http://sonamedia.vn/)
14:41:22	12584/12584	---M--	200	added ('OK')	application/x-font-ttf	etag:%226333c07a-3128%22	http://sonamedia.vn/wp-content/themes/flatsome/assets/css/icons/fl-icons.ttf?v=3.16.1	C:/My%20Web%20Sites/media/sonamedia.vn/wp-content/themes/flatsome/assets/css/icons/fl-iconse4c8.ttf	(from http://sonamedia.vn/)
14:41:22	12660/12660	---M--	200	added ('OK')	application/x-font-woff	etag:%226333c07a-3174%22	http://sonamedia.vn/wp-content/themes/flatsome/assets/css/icons/fl-icons.woff?v=3.16.1	C:/My%20Web%20Sites/media/sonamedia.vn/wp-content/themes/flatsome/assets/css/icons/fl-iconse4c8.woff	(from http://sonamedia.vn/)
14:41:22	36015/36015	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226333c07a-8caf%22	http://sonamedia.vn/wp-content/themes/flatsome/assets/css/icons/fl-icons.svg?v=3.16.1	C:/My%20Web%20Sites/media/sonamedia.vn/wp-content/themes/flatsome/assets/css/icons/fl-iconse4c8.svg	(from http://sonamedia.vn/)
14:41:22	6619/6619	---MC-	200	added ('OK')	application/rss+xml	etag:%2234350ad9aeb3a37981beda43753a0627%22	http://sonamedia.vn/comments/feed/	C:/My%20Web%20Sites/media/sonamedia.vn/comments/feed/index.html	(from http://sonamedia.vn/)
14:41:22	1718/1718	---MCZ	200	added ('OK')	text/css	etag:W/%225fd6faab-6b6%22	http://sonamedia.vn/wp-content/themes/media/style.css?ver=3.0	C:/My%20Web%20Sites/media/sonamedia.vn/wp-content/themes/media/style6aec.css	(from http://sonamedia.vn/)
14:41:23	89684/89684	---MCZ	200	added ('OK')	application/javascript	etag:W/%22636882e1-15e54%22	http://sonamedia.vn/wp-includes/js/jquery/jquery.min.js?ver=3.6.1	C:/My%20Web%20Sites/media/sonamedia.vn/wp-includes/js/jquery/jquery.mina7a0.js	(from http://sonamedia.vn/)
14:41:23	11224/11224	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fd8418b-2bd8%22	http://sonamedia.vn/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.3.2	C:/My%20Web%20Sites/media/sonamedia.vn/wp-includes/js/jquery/jquery-migrate.mind617.js	(from http://sonamedia.vn/)
14:41:23	66350/66350	---MCZ	200	added ('OK')	application/json	date:Sat,%2017%20Dec%202022%2007:41:00%20GMT	http://sonamedia.vn/wp-json/wp/v2/pages/95	C:/My%20Web%20Sites/media/sonamedia.vn/wp-json/wp/v2/pages/95.json	(from http://sonamedia.vn/)
14:41:24	244933/244933	---MCZ	200	added ('OK')	application/json	date:Sat,%2017%20Dec%202022%2007:41:01%20GMT	http://sonamedia.vn/wp-json/	C:/My%20Web%20Sites/media/sonamedia.vn/wp-json/index.html	(from http://sonamedia.vn/)
14:41:24	793/793	---MCZ	200	added ('OK')	text/xml	date:Sat,%2017%20Dec%202022%2007:41:01%20GMT	http://sonamedia.vn/xmlrpc.php?rsd	C:/My%20Web%20Sites/media/sonamedia.vn/xmlrpc0db0.php	(from http://sonamedia.vn/)
14:41:24	1045/1045	---MCZ	200	added ('OK')	application/xml	etag:W/%225fd6edac-415%22	http://sonamedia.vn/wp-includes/wlwmanifest.xml	C:/My%20Web%20Sites/media/sonamedia.vn/wp-includes/wlwmanifest.xml	(from http://sonamedia.vn/)
14:41:24	2958/2958	---MCZ	200	added ('OK')	application/json	date:Sat,%2017%20Dec%202022%2007:41:01%20GMT	http://sonamedia.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsonamedia.vn%2F	C:/My%20Web%20Sites/media/sonamedia.vn/wp-json/oembed/1.0/embed8c6d.json	(from http://sonamedia.vn/)
14:41:25	3125/3125	---MCZ	200	added ('OK')	text/xml	date:Sat,%2017%20Dec%202022%2007:41:02%20GMT	http://sonamedia.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsonamedia.vn%2F&format=xml	C:/My%20Web%20Sites/media/sonamedia.vn/wp-json/oembed/1.0/embeda8b8	(from http://sonamedia.vn/)
14:41:25	1848/1848	---M--	200	added ('OK')	image/png	etag:%225fd6f215-738%22	http://sonamedia.vn/wp-content/uploads/2019/11/cropped-achau-media-logo-32x32.png	C:/My%20Web%20Sites/media/sonamedia.vn/wp-content/uploads/2019/11/cropped-achau-media-logo-32x32.png	(from http://sonamedia.vn/)
14:41:25	28282/28282	---M--	200	added ('OK')	image/png	etag:%225fd6f215-6e7a%22	http://sonamedia.vn/wp-content/uploads/2019/11/cropped-achau-media-logo-192x192.png	C:/My%20Web%20Sites/media/sonamedia.vn/wp-content/uploads/2019/11/cropped-achau-media-logo-192x192.png	(from http://sonamedia.vn/)
14:41:25	27255/27255	---M--	200	added ('OK')	image/png	etag:%225fd6f215-6a77%22	http://sonamedia.vn/wp-content/uploads/2019/11/cropped-achau-media-logo-180x180.png	C:/My%20Web%20Sites/media/sonamedia.vn/wp-content/uploads/2019/11/cropped-achau-media-logo-180x180.png	(from http://sonamedia.vn/)
14:41:25	13468/13468	---M--	200	added ('OK')	application/x-font-woff	etag:%226368841a-349c%22	http://sonamedia.vn/wp-content/fonts/roboto/KFOmCnqEu92Fr1Mu72xMKTU1Kvnz.woff	C:/My%20Web%20Sites/media/sonamedia.vn/wp-content/fonts/roboto/KFOmCnqEu92Fr1Mu72xMKTU1Kvnz.woff	(from http://sonamedia.vn/)
14:41:26	8392/8392	---M--	200	added ('OK')	application/x-font-woff	etag:%226368841b-20c8%22	http://sonamedia.vn/wp-content/fonts/roboto/KFOmCnqEu92Fr1Mu5mxMKTU1Kvnz.woff	C:/My%20Web%20Sites/media/sonamedia.vn/wp-content/fonts/roboto/KFOmCnqEu92Fr1Mu5mxMKTU1Kvnz.woff	(from http://sonamedia.vn/)
14:41:26	1248/1248	---M--	200	added ('OK')	application/x-font-woff	etag:%226368841b-4e0%22	http://sonamedia.vn/wp-content/fonts/roboto/KFOmCnqEu92Fr1Mu7mxMKTU1Kvnz.woff	C:/My%20Web%20Sites/media/sonamedia.vn/wp-content/fonts/roboto/KFOmCnqEu92Fr1Mu7mxMKTU1Kvnz.woff	(from http://sonamedia.vn/)
14:41:26	6348/6348	---M--	200	added ('OK')	application/x-font-woff	etag:%226368841b-18cc%22	http://sonamedia.vn/wp-content/fonts/roboto/KFOmCnqEu92Fr1Mu4WxMKTU1Kvnz.woff	C:/My%20Web%20Sites/media/sonamedia.vn/wp-content/fonts/roboto/KFOmCnqEu92Fr1Mu4WxMKTU1Kvnz.woff	(from http://sonamedia.vn/)
14:41:26	4752/4752	---M--	200	added ('OK')	application/x-font-woff	etag:%226368841c-1290%22	http://sonamedia.vn/wp-content/fonts/roboto/KFOmCnqEu92Fr1Mu7WxMKTU1Kvnz.woff	C:/My%20Web%20Sites/media/sonamedia.vn/wp-content/fonts/roboto/KFOmCnqEu92Fr1Mu7WxMKTU1Kvnz.woff	(from http://sonamedia.vn/)
14:41:27	10208/10208	---M--	200	added ('OK')	application/x-font-woff	etag:%226368841c-27e0%22	http://sonamedia.vn/wp-content/fonts/roboto/KFOmCnqEu92Fr1Mu7GxMKTU1Kvnz.woff	C:/My%20Web%20Sites/media/sonamedia.vn/wp-content/fonts/roboto/KFOmCnqEu92Fr1Mu7GxMKTU1Kvnz.woff	(from http://sonamedia.vn/)
14:41:27	14384/14384	---M--	200	added ('OK')	application/x-font-woff	etag:%226368841c-3830%22	http://sonamedia.vn/wp-content/fonts/roboto/KFOmCnqEu92Fr1Mu4mxMKTU1Kg.woff	C:/My%20Web%20Sites/media/sonamedia.vn/wp-content/fonts/roboto/KFOmCnqEu92Fr1Mu4mxMKTU1Kg.woff	(from http://sonamedia.vn/)
14:41:27	13432/13432	---M--	200	added ('OK')	application/x-font-woff	etag:%226368841c-3478%22	http://sonamedia.vn/wp-content/fonts/roboto/KFOlCnqEu92Fr1MmWUlfCRc-AMP6lbBP.woff	C:/My%20Web%20Sites/media/sonamedia.vn/wp-content/fonts/roboto/KFOlCnqEu92Fr1MmWUlfCRc-AMP6lbBP.woff	(from http://sonamedia.vn/)
14:41:27	8660/8660	---M--	200	added ('OK')	application/x-font-woff	etag:%226368841d-21d4%22	http://sonamedia.vn/wp-content/fonts/roboto/KFOlCnqEu92Fr1MmWUlfABc-AMP6lbBP.woff	C:/My%20Web%20Sites/media/sonamedia.vn/wp-content/fonts/roboto/KFOlCnqEu92Fr1MmWUlfABc-AMP6lbBP.woff	(from http://sonamedia.vn/)
14:41:28	1248/1248	---M--	200	added ('OK')	application/x-font-woff	etag:%226368841d-4e0%22	http://sonamedia.vn/wp-content/fonts/roboto/KFOlCnqEu92Fr1MmWUlfCBc-AMP6lbBP.woff	C:/My%20Web%20Sites/media/sonamedia.vn/wp-content/fonts/roboto/KFOlCnqEu92Fr1MmWUlfCBc-AMP6lbBP.woff	(from http://sonamedia.vn/)
14:41:28	6300/6300	---M--	200	added ('OK')	application/x-font-woff	etag:%226368841d-189c%22	http://sonamedia.vn/wp-content/fonts/roboto/KFOlCnqEu92Fr1MmWUlfBxc-AMP6lbBP.woff	C:/My%20Web%20Sites/media/sonamedia.vn/wp-content/fonts/roboto/KFOlCnqEu92Fr1MmWUlfBxc-AMP6lbBP.woff	(from http://sonamedia.vn/)
14:41:28	4728/4728	---M--	200	added ('OK')	application/x-font-woff	etag:%226368841d-1278%22	http://sonamedia.vn/wp-content/fonts/roboto/KFOlCnqEu92Fr1MmWUlfCxc-AMP6lbBP.woff	C:/My%20Web%20Sites/media/sonamedia.vn/wp-content/fonts/roboto/KFOlCnqEu92Fr1MmWUlfCxc-AMP6lbBP.woff	(from http://sonamedia.vn/)
14:41:28	10168/10168	---M--	200	added ('OK')	application/x-font-woff	etag:%226368841e-27b8%22	http://sonamedia.vn/wp-content/fonts/roboto/KFOlCnqEu92Fr1MmWUlfChc-AMP6lbBP.woff	C:/My%20Web%20Sites/media/sonamedia.vn/wp-content/fonts/roboto/KFOlCnqEu92Fr1MmWUlfChc-AMP6lbBP.woff	(from http://sonamedia.vn/)
14:41:28	14420/14420	---M--	200	added ('OK')	application/x-font-woff	etag:%226368841e-3854%22	http://sonamedia.vn/wp-content/fonts/roboto/KFOlCnqEu92Fr1MmWUlfBBc-AMP6lQ.woff	C:/My%20Web%20Sites/media/sonamedia.vn/wp-content/fonts/roboto/KFOlCnqEu92Fr1MmWUlfBBc-AMP6lQ.woff	(from http://sonamedia.vn/)
14:41:29	5688/5688	---M--	200	added ('OK')	application/x-font-woff	etag:%226368841e-1638%22	http://sonamedia.vn/wp-content/fonts/dancing-script/If2cXTr6YS-zF4S-kcSWSVi_sxjsohD9F50Ruu7BMSo3Rep6hNX6pmRMjLo.woff	C:/My%20Web%20Sites/media/sonamedia.vn/wp-content/fonts/dancing-script/If2cXTr6YS-zF4S-kcSWSVi_sxjsohD9F50Ruu7BMSo3Rep6hNX6pmRMjLo.woff	(from http://sonamedia.vn/)
14:41:29	16660/16660	---M--	200	added ('OK')	application/x-font-woff	etag:%226368841f-4114%22	http://sonamedia.vn/wp-content/fonts/dancing-script/If2cXTr6YS-zF4S-kcSWSVi_sxjsohD9F50Ruu7BMSo3ROp6hNX6pmRMjLo.woff	C:/My%20Web%20Sites/media/sonamedia.vn/wp-content/fonts/dancing-script/If2cXTr6YS-zF4S-kcSWSVi_sxjsohD9F50Ruu7BMSo3ROp6hNX6pmRMjLo.woff	(from http://sonamedia.vn/)
14:41:29	28488/28488	---M--	200	added ('OK')	application/x-font-woff	etag:%226368841f-6f48%22	http://sonamedia.vn/wp-content/fonts/dancing-script/If2cXTr6YS-zF4S-kcSWSVi_sxjsohD9F50Ruu7BMSo3Sup6hNX6pmRM.woff	C:/My%20Web%20Sites/media/sonamedia.vn/wp-content/fonts/dancing-script/If2cXTr6YS-zF4S-kcSWSVi_sxjsohD9F50Ruu7BMSo3Sup6hNX6pmRM.woff	(from http://sonamedia.vn/)
14:41:29	93090/93090	---M--	200	added ('OK')	image/png	etag:%225fd6f209-16ba2%22	http://sonamedia.vn/wp-content/uploads/2019/11/320189805_1300922617144387_2420429176043148421_n.png	C:/My%20Web%20Sites/media/sonamedia.vn/wp-content/uploads/2019/11/320189805_1300922617144387_2420429176043148421_n.png	(from http://sonamedia.vn/)
14:41:30	243916/243916	---M--	200	added ('OK')	image/jpeg	etag:%225fd6f5b1-3b8cc%22	http://sonamedia.vn/wp-content/uploads/2020/07/achaumedia.banner2.jpg	C:/My%20Web%20Sites/media/sonamedia.vn/wp-content/uploads/2020/07/achaumedia.banner2.jpg	(from http://sonamedia.vn/)
14:41:30	232284/232284	---M--	200	added ('OK')	image/jpeg	etag:%225fd6f5b2-38b5c%22	http://sonamedia.vn/wp-content/uploads/2020/07/achaumedia.banner.jpg	C:/My%20Web%20Sites/media/sonamedia.vn/wp-content/uploads/2020/07/achaumedia.banner.jpg	(from http://sonamedia.vn/)
14:41:30	96508/96508	---M--	200	added ('OK')	image/jpeg	etag:%225fd6f21e-178fc%22	http://sonamedia.vn/wp-content/uploads/2019/11/Social-Media-Marketing.jpg	C:/My%20Web%20Sites/media/sonamedia.vn/wp-content/uploads/2019/11/Social-Media-Marketing.jpg	(from http://sonamedia.vn/)
14:41:30	119011/119011	---M-Z	200	added ('OK')	text/html	date:Sat,%2017%20Dec%202022%2007:41:07%20GMT	http://sonamedia.vn/gioi-thieu/	C:/My%20Web%20Sites/media/sonamedia.vn/gioi-thieu/index.html	(from http://sonamedia.vn/)
14:41:31	1118354/1118354	---M--	200	added ('OK')	image/jpeg	etag:%225fd6f21d-111092%22	http://sonamedia.vn/wp-content/uploads/2019/11/media-achau.jpg	C:/My%20Web%20Sites/media/sonamedia.vn/wp-content/uploads/2019/11/media-achau.jpg	(from http://sonamedia.vn/)
14:41:31	122821/122821	---M--	200	added ('OK')	image/jpeg	etag:%225fd6f216-1dfc5%22	http://sonamedia.vn/wp-content/uploads/2019/11/doi-ngu-sang-tao.jpg	C:/My%20Web%20Sites/media/sonamedia.vn/wp-content/uploads/2019/11/doi-ngu-sang-tao.jpg	(from http://sonamedia.vn/)
14:41:31	53828/53828	---M--	200	added ('OK')	image/jpeg	etag:%225fd6f1be-d244%22	http://sonamedia.vn/wp-content/uploads/2019/10/thu-tuc-xin-cap-giay-phep-san-xuat-phim.jpeg	C:/My%20Web%20Sites/media/sonamedia.vn/wp-content/uploads/2019/10/thu-tuc-xin-cap-giay-phep-san-xuat-phim.jpg	(from http://sonamedia.vn/)
14:41:31	35414/35414	---M--	200	added ('OK')	image/jpeg	etag:%225fd6f0cb-8a56%22	http://sonamedia.vn/wp-content/uploads/2019/10/Brand-600x340.jpg	C:/My%20Web%20Sites/media/sonamedia.vn/wp-content/uploads/2019/10/Brand-600x340.jpg	(from http://sonamedia.vn/)
14:41:31	129766/129766	---M-Z	200	added ('OK')	text/html	date:Sat,%2017%20Dec%202022%2007:41:08%20GMT	http://sonamedia.vn/du-an/	C:/My%20Web%20Sites/media/sonamedia.vn/du-an/index.html	(from http://sonamedia.vn/)
14:41:32	96902/96902	---M--	200	added ('OK')	image/jpeg	etag:%225fd6f155-17a86%22	http://sonamedia.vn/wp-content/uploads/2019/10/nes-intro-it-1024x537.jpg	C:/My%20Web%20Sites/media/sonamedia.vn/wp-content/uploads/2019/10/nes-intro-it-1024x537.jpg	(from http://sonamedia.vn/)
14:41:32	31333/31333	---M--	200	added ('OK')	image/jpeg	etag:%225fd6f0b8-7a65%22	http://sonamedia.vn/wp-content/uploads/2019/10/960x0.jpg	C:/My%20Web%20Sites/media/sonamedia.vn/wp-content/uploads/2019/10/960x0.jpg	(from http://sonamedia.vn/)
14:41:32	159216/159216	---M--	200	added ('OK')	image/jpeg	etag:%225fd6f21e-26df0%22	http://sonamedia.vn/wp-content/uploads/2019/11/su-cong-hien.jpg	C:/My%20Web%20Sites/media/sonamedia.vn/wp-content/uploads/2019/11/su-cong-hien.jpg	(from http://sonamedia.vn/)
14:41:33	111831/111831	---M-Z	200	added ('OK')	text/html	date:Sat,%2017%20Dec%202022%2007:41:09%20GMT	http://sonamedia.vn/san-xuat-phim-sitcom/	C:/My%20Web%20Sites/media/sonamedia.vn/san-xuat-phim-sitcom/index.html	(from http://sonamedia.vn/)
14:41:33	513049/513049	---M--	200	added ('OK')	image/jpeg	etag:%225fd6f21f-7d419%22	http://sonamedia.vn/wp-content/uploads/2019/11/su-dam-me.jpg	C:/My%20Web%20Sites/media/sonamedia.vn/wp-content/uploads/2019/11/su-dam-me.jpg	(from http://sonamedia.vn/)
14:41:33	134183/134183	---M--	200	added ('OK')	image/jpeg	etag:%225fd6f21e-20c27%22	http://sonamedia.vn/wp-content/uploads/2019/11/sang-tao-media.jpg	C:/My%20Web%20Sites/media/sonamedia.vn/wp-content/uploads/2019/11/sang-tao-media.jpg	(from http://sonamedia.vn/)
14:41:34	109864/109864	---M-Z	200	added ('OK')	text/html	date:Sat,%2017%20Dec%202022%2007:41:10%20GMT	http://sonamedia.vn/san-xuat-phim-truyen-thong/	C:/My%20Web%20Sites/media/sonamedia.vn/san-xuat-phim-truyen-thong/index.html	(from http://sonamedia.vn/)
14:41:34	118007/118007	---M-Z	200	added ('OK')	text/html	date:Sat,%2017%20Dec%202022%2007:41:10%20GMT	http://sonamedia.vn/san-xuat-phim-quang-cao-chuyen-nghiep/	C:/My%20Web%20Sites/media/sonamedia.vn/san-xuat-phim-quang-cao-chuyen-nghiep/index.html	(from http://sonamedia.vn/)
14:41:34	3456/3456	---M--	200	added ('OK')	image/jpeg	etag:%220%22	https://img.youtube.com/vi/QsanfWlk9-c/3.jpg	C:/My%20Web%20Sites/media/img.youtube.com/vi/QsanfWlk9-c/3.jpg	(from http://sonamedia.vn/)
14:41:35	116121/116121	---M-Z	200	added ('OK')	text/html	date:Sat,%2017%20Dec%202022%2007:41:11%20GMT	http://sonamedia.vn/san-xuat-phim-gioi-thieu-san-pham/	C:/My%20Web%20Sites/media/sonamedia.vn/san-xuat-phim-gioi-thieu-san-pham/index.html	(from http://sonamedia.vn/)
14:41:35	130283/130283	---M-Z	200	added ('OK')	text/html	date:Sat,%2017%20Dec%202022%2007:41:11%20GMT	http://sonamedia.vn/san-xuat-phim-doanh-nghiep/	C:/My%20Web%20Sites/media/sonamedia.vn/san-xuat-phim-doanh-nghiep/index.html	(from http://sonamedia.vn/)
14:41:35	131245/131245	---M-Z	200	added ('OK')	text/html	date:Sat,%2017%20Dec%202022%2007:41:11%20GMT	http://sonamedia.vn/video-marketing/	C:/My%20Web%20Sites/media/sonamedia.vn/video-marketing/index.html	(from http://sonamedia.vn/)
14:41:36	115163/115163	---M-Z	200	added ('OK')	text/html	date:Sat,%2017%20Dec%202022%2007:41:12%20GMT	http://sonamedia.vn/san-xuat-viral-video/	C:/My%20Web%20Sites/media/sonamedia.vn/san-xuat-viral-video/index.html	(from http://sonamedia.vn/)
14:41:36	129182/129182	---M-Z	200	added ('OK')	text/html	date:Sat,%2017%20Dec%202022%2007:41:13%20GMT	http://sonamedia.vn/video-marketing/tu-van-video-marketing/	C:/My%20Web%20Sites/media/sonamedia.vn/video-marketing/tu-van-video-marketing/index.html	(from http://sonamedia.vn/)
14:41:36	130395/130395	---M-Z	200	added ('OK')	text/html	date:Sat,%2017%20Dec%202022%2007:41:13%20GMT	http://sonamedia.vn/video-marketing/xay-dung-kenh-youtube/	C:/My%20Web%20Sites/media/sonamedia.vn/video-marketing/xay-dung-kenh-youtube/index.html	(from http://sonamedia.vn/)
14:41:36	3033/3033	---M--	200	added ('OK')	image/jpeg	etag:%220%22	https://img.youtube.com/vi/ZTE2tecTMPg/3.jpg	C:/My%20Web%20Sites/media/img.youtube.com/vi/ZTE2tecTMPg/3.jpg	(from http://sonamedia.vn/)
14:41:36	128376/128376	---M-Z	200	added ('OK')	text/html	date:Sat,%2017%20Dec%202022%2007:41:13%20GMT	http://sonamedia.vn/video-marketing/tim-hieu-video-marketing/	C:/My%20Web%20Sites/media/sonamedia.vn/video-marketing/tim-hieu-video-marketing/index.html	(from http://sonamedia.vn/)
14:41:37	106434/106434	---M-Z	200	added ('OK')	text/html	date:Sat,%2017%20Dec%202022%2007:41:13%20GMT	http://sonamedia.vn/video-marketing/sach-giai-ma-video-marketing/	C:/My%20Web%20Sites/media/sonamedia.vn/video-marketing/sach-giai-ma-video-marketing/index.html	(from http://sonamedia.vn/)
14:41:37	129304/129304	---M-Z	200	added ('OK')	text/html	date:Sat,%2017%20Dec%202022%2007:41:14%20GMT	http://sonamedia.vn/giai-phap-thuong-hieu/	C:/My%20Web%20Sites/media/sonamedia.vn/giai-phap-thuong-hieu/index.html	(from http://sonamedia.vn/)
14:41:37	3078/3078	---M--	200	added ('OK')	image/jpeg	etag:%220%22	https://img.youtube.com/vi/6LXMhAlYNN4/2.jpg	C:/My%20Web%20Sites/media/img.youtube.com/vi/6LXMhAlYNN4/2.jpg	(from http://sonamedia.vn/)
14:41:37	132488/132488	---M-Z	200	added ('OK')	text/html	date:Sat,%2017%20Dec%202022%2007:41:14%20GMT	http://sonamedia.vn/giai-phap-thuong-hieu/thiet-ke-logo/	C:/My%20Web%20Sites/media/sonamedia.vn/giai-phap-thuong-hieu/thiet-ke-logo/index.html	(from http://sonamedia.vn/)
14:41:38	129220/129220	---M-Z	200	added ('OK')	text/html	date:Sat,%2017%20Dec%202022%2007:41:14%20GMT	http://sonamedia.vn/giai-phap-thuong-hieu/thiet-ke-to-roi/	C:/My%20Web%20Sites/media/sonamedia.vn/giai-phap-thuong-hieu/thiet-ke-to-roi/index.html	(from http://sonamedia.vn/)
14:41:38	130405/130405	---M-Z	200	added ('OK')	text/html	date:Sat,%2017%20Dec%202022%2007:41:15%20GMT	http://sonamedia.vn/giai-phap-thuong-hieu/thiet-ke-website/	C:/My%20Web%20Sites/media/sonamedia.vn/giai-phap-thuong-hieu/thiet-ke-website/index.html	(from http://sonamedia.vn/)
14:41:38	2977/2977	---M--	200	added ('OK')	image/jpeg	etag:%220%22	https://img.youtube.com/vi/gcJA6cq8aD8/1.jpg	C:/My%20Web%20Sites/media/img.youtube.com/vi/gcJA6cq8aD8/1.jpg	(from http://sonamedia.vn/)
14:41:39	129884/129884	---M-Z	200	added ('OK')	text/html	date:Sat,%2017%20Dec%202022%2007:41:15%20GMT	http://sonamedia.vn/giai-phap-thuong-hieu/thiet-ke-catalogue/	C:/My%20Web%20Sites/media/sonamedia.vn/giai-phap-thuong-hieu/thiet-ke-catalogue/index.html	(from http://sonamedia.vn/)
14:41:39	131755/131755	---M-Z	200	added ('OK')	text/html	date:Sat,%2017%20Dec%202022%2007:41:15%20GMT	http://sonamedia.vn/giai-phap-thuong-hieu/thiet-ke-ho-so-nang-luc/	C:/My%20Web%20Sites/media/sonamedia.vn/giai-phap-thuong-hieu/thiet-ke-ho-so-nang-luc/index.html	(from http://sonamedia.vn/)
